Date,ADA-USD,ATOM-USD,AVAX-USD,AXS-USD,BTC-USD,ETH-USD,LINK-USD,LUNA1-USD,MATIC-USD,SOL-USD
2017-06-25,,,,,2607.25,,,,,
2017-06-26,,,,,2590.570068359375,,,,,
2017-06-27,,,,,2478.449951171875,,,,,
2017-06-28,,,,,2553.030029296875,,,,,
2017-06-29,,,,,2567.56005859375,,,,,
2017-06-30,,,,,2539.239990234375,,,,,
2017-07-01,,,,,2492.60009765625,,,,,
2017-07-02,,,,,2436.39990234375,,,,,
2017-07-03,,,,,2498.56005859375,,,,,
2017-07-04,,,,,2561.0,,,,,
2017-07-05,,,,,2602.8701171875,,,,,
2017-07-06,,,,,2608.10009765625,,,,,
2017-07-07,,,,,2608.590087890625,,,,,
2017-07-08,,,,,2520.27001953125,,,,,
2017-07-09,,,,,2572.610107421875,,,,,
2017-07-10,,,,,2525.25,,,,,
2017-07-11,,,,,2385.889892578125,,,,,
2017-07-12,,,,,2332.77001953125,,,,,
2017-07-13,,,,,2402.699951171875,,,,,
2017-07-14,,,,,2360.590087890625,,,,,
2017-07-15,,,,,2230.1201171875,,,,,
2017-07-16,,,,,1991.97998046875,,,,,
2017-07-17,,,,,1932.6199951171875,,,,,
2017-07-18,,,,,2233.52001953125,,,,,
2017-07-19,,,,,2323.080078125,,,,,
2017-07-20,,,,,2269.889892578125,,,,,
2017-07-21,,,,,2838.409912109375,,,,,
2017-07-22,,,,,2668.6298828125,,,,,
2017-07-23,,,,,2808.10009765625,,,,,
2017-07-24,,,,,2732.699951171875,,,,,
2017-07-25,,,,,2757.5,,,,,
2017-07-26,,,,,2577.77001953125,,,,,
2017-07-27,,,,,2538.7099609375,,,,,
2017-07-28,,,,,2679.72998046875,,,,,
2017-07-29,,,,,2807.02001953125,,,,,
2017-07-30,,,,,2724.389892578125,,,,,
2017-07-31,,,,,2763.239990234375,,,,,
2017-08-01,,,,,2871.300048828125,,,,,
2017-08-02,,,,,2727.1298828125,,,,,
2017-08-03,,,,,2709.56005859375,,,,,
2017-08-04,,,,,2806.929931640625,,,,,
2017-08-05,,,,,2897.6298828125,,,,,
2017-08-06,,,,,3257.610107421875,,,,,
2017-08-07,,,,,3212.780029296875,,,,,
2017-08-08,,,,,3370.219970703125,,,,,
2017-08-09,,,,,3420.39990234375,,,,,
2017-08-10,,,,,3341.840087890625,,,,,
2017-08-11,,,,,3373.820068359375,,,,,
2017-08-12,,,,,3650.6298828125,,,,,
2017-08-13,,,,,3880.0400390625,,,,,
2017-08-14,,,,,4066.10009765625,,,,,
2017-08-15,,,,,4326.990234375,,,,,
2017-08-16,,,,,4200.33984375,,,,,
2017-08-17,,,,,4384.43994140625,,,,,
2017-08-18,,,,,4324.33984375,,,,,
2017-08-19,,,,,4137.75,,,,,
2017-08-20,,,,,4189.31005859375,,,,,
2017-08-21,,,,,4090.47998046875,,,,,
2017-08-22,,,,,3998.35009765625,,,,,
2017-08-23,,,,,4089.010009765625,,,,,
2017-08-24,,,,,4137.60009765625,,,,,
2017-08-25,,,,,4332.81982421875,,,,,
2017-08-26,,,,,4372.06005859375,,,,,
2017-08-27,,,,,4345.10009765625,,,,,
2017-08-28,,,,,4384.4501953125,,,,,
2017-08-29,,,,,4389.2099609375,,,,,
2017-08-30,,,,,4570.35986328125,,,,,
2017-08-31,,,,,4555.58984375,,,,,
2017-09-01,,,,,4701.759765625,,,,,
2017-09-02,,,,,4901.419921875,,,,,
2017-09-03,,,,,4585.27001953125,,,,,
2017-09-04,,,,,4591.6298828125,,,,,
2017-09-05,,,,,4228.2900390625,,,,,
2017-09-06,,,,,4376.58984375,,,,,
2017-09-07,,,,,4589.14013671875,,,,,
2017-09-08,,,,,4605.16015625,,,,,
2017-09-09,,,,,4229.81005859375,,,,,
2017-09-10,,,,,4229.33984375,,,,,
2017-09-11,,,,,4122.47021484375,,,,,
2017-09-12,,,,,4168.8798828125,,,,,
2017-09-13,,,,,4131.97998046875,,,,,
2017-09-14,,,,,3875.3701171875,,,,,
2017-09-15,,,,,3166.300048828125,,,,,
2017-09-16,,,,,3637.75,,,,,
2017-09-17,,,,,3606.280029296875,,,,,
2017-09-18,,,,,3591.090087890625,,,,,
2017-09-19,,,,,4073.7900390625,,,,,
2017-09-20,,,,,3916.360107421875,,,,,
2017-09-21,,,,,3901.469970703125,,,,,
2017-09-22,,,,,3628.02001953125,,,,,
2017-09-23,,,,,3629.919921875,,,,,
2017-09-24,,,,,3796.14990234375,,,,,
2017-09-25,,,,,3681.580078125,,,,,
2017-09-26,,,,,3928.409912109375,,,,,
2017-09-27,,,,,3892.93994140625,,,,,
2017-09-28,,,,,4197.1298828125,,,,,
2017-09-29,,,,,4171.6201171875,,,,,
2017-09-30,,,,,4166.10986328125,,,,,
2017-10-01,,,,,4341.0498046875,,,,,
2017-10-02,,,,,4395.81005859375,,,,,
2017-10-03,,,,,4408.4599609375,,,,,
2017-10-04,,,,,4319.3701171875,,,,,
2017-10-05,,,,,4229.8798828125,,,,,
2017-10-06,,,,,4324.4599609375,,,,,
2017-10-07,,,,,4369.35009765625,,,,,
2017-10-08,,,,,4429.669921875,,,,,
2017-10-09,,,,,4614.52001953125,,,,,
2017-10-10,,,,,4776.2099609375,,,,,
2017-10-11,,,,,4789.25,,,,,
2017-10-12,,,,,4829.580078125,,,,,
2017-10-13,,,,,5464.16015625,,,,,
2017-10-14,,,,,5643.52978515625,,,,,
2017-10-15,,,,,5835.9599609375,,,,,
2017-10-16,,,,,5687.56982421875,,,,,
2017-10-17,,,,,5741.580078125,,,,,
2017-10-18,,,,,5603.81982421875,,,,,
2017-10-19,,,,,5583.740234375,,,,,
2017-10-20,,,,,5708.10986328125,,,,,
2017-10-21,,,,,5996.7900390625,,,,,
2017-10-22,,,,,6036.66015625,,,,,
2017-10-23,,,,,6006.0,,,,,
2017-10-24,,,,,5935.52001953125,,,,,
2017-10-25,,,,,5524.60009765625,,,,,
2017-10-26,,,,,5747.9501953125,,,,,
2017-10-27,,,,,5899.740234375,,,,,
2017-10-28,,,,,5787.81982421875,,,,,
2017-10-29,,,,,5754.43994140625,,,,,
2017-10-30,,,,,6114.85009765625,,,,,
2017-10-31,,,,,6132.02001953125,,,,,
2017-11-01,,,,,6440.97021484375,,,,,
2017-11-02,,,,,6777.77001953125,,,,,
2017-11-03,,,,,7087.52978515625,,,,,
2017-11-04,,,,,7164.47998046875,,,,,
2017-11-05,,,,,7404.52001953125,,,,,
2017-11-06,,,,,7403.22021484375,,,,,
2017-11-07,,,,,7023.10009765625,,,,,
2017-11-08,,,,,7141.3798828125,,,,,
2017-11-09,0.02515999972820282,,,,7446.830078125,308.6449890136719,0.21671299636363983,,,
2017-11-10,0.03221900016069412,,,,7173.72998046875,320.6709899902344,0.22470000386238098,,,
2017-11-11,0.02689100056886673,,,,6618.60986328125,298.58599853515625,0.1863979995250702,,,
2017-11-12,0.027480000630021095,,,,6295.4501953125,314.69000244140625,0.17966699600219727,,,
2017-11-13,0.02436400018632412,,,,5938.25,307.0249938964844,0.1691170036792755,,,
2017-11-14,0.025797000154852867,,,,6561.47998046875,316.76300048828125,0.18481500446796417,,,
2017-11-15,0.02611600048840046,,,,6634.759765625,337.9639892578125,0.18761299550533295,,,
2017-11-16,0.026582999154925346,,,,7323.240234375,333.4429931640625,0.18748199939727783,,,
2017-11-17,0.027142999693751335,,,,7853.56982421875,330.1669921875,0.16945500671863556,,,
2017-11-18,0.025597000494599342,,,,7697.2099609375,331.9800109863281,0.15500900149345398,,,
2017-11-19,0.026242999359965324,,,,7766.02978515625,347.4010009765625,0.17079800367355347,,,
2017-11-20,0.028152000159025192,,,,8039.06982421875,354.093994140625,0.16236600279808044,,,
2017-11-21,0.029587000608444214,,,,8205.740234375,367.4429931640625,0.16347600519657135,,,
2017-11-22,0.028398999944329262,,,,8077.9501953125,360.31201171875,0.1569799929857254,,,
2017-11-23,0.028540000319480896,,,,8232.3798828125,381.4389953613281,0.1696549952030182,,,
2017-11-24,0.0274059996008873,,,,8074.02001953125,412.5010070800781,0.16531699895858765,,,
2017-11-25,0.028324000537395477,,,,8241.7099609375,475.6759948730469,0.1928109973669052,,,
2017-11-26,0.03043700009584427,,,,8789.0400390625,465.9739990234375,0.1834920048713684,,,
2017-11-27,0.036619000136852264,,,,9352.7197265625,471.531005859375,0.182888001203537,,,
2017-11-28,0.050627000629901886,,,,9823.4296875,480.51800537109375,0.18682099878787994,,,
2017-11-29,0.11823499947786331,,,,10077.400390625,473.281005859375,0.17656700313091278,,,
2017-11-30,0.094930000603199,,,,9906.7900390625,431.2149963378906,0.14735999703407288,,,
2017-12-01,0.11662200093269348,,,,10198.599609375,445.2090148925781,0.16952799260616302,,,
2017-12-02,0.131632998585701,,,,10978.2998046875,466.85101318359375,0.1779409945011139,,,
2017-12-03,0.13235099613666534,,,,11082.7001953125,463.7049865722656,0.20799799263477325,,,
2017-12-04,0.1315460056066513,,,,11315.400390625,466.0539855957031,0.23259499669075012,,,
2017-12-05,0.13562500476837158,,,,11685.7001953125,470.29400634765625,0.22926999628543854,,,
2017-12-06,0.1267479956150055,,,,11923.400390625,462.60400390625,0.31235799193382263,,,
2017-12-07,0.11776600033044815,,,,14266.099609375,426.3689880371094,0.2836900055408478,,,
2017-12-08,0.10614199936389923,,,,17802.900390625,434.989013671875,0.2600040137767792,,,
2017-12-09,0.11474499851465225,,,,16523.30078125,457.343994140625,0.24498499929904938,,,
2017-12-10,0.11979400366544724,,,,15168.400390625,472.78900146484375,0.24105499684810638,,,
2017-12-11,0.10892699658870697,,,,15427.400390625,440.3580017089844,0.2550790011882782,,,
2017-12-12,0.12117700278759003,,,,16919.80078125,522.2860107421875,0.2541140019893646,,,
2017-12-13,0.13373899459838867,,,,17500.0,644.906005859375,0.23142799735069275,,,
2017-12-14,0.1336670070886612,,,,16384.599609375,700.593994140625,0.26131999492645264,,,
2017-12-15,0.23320899903774261,,,,16601.30078125,696.3759765625,0.31260401010513306,,,
2017-12-16,0.21287499368190765,,,,17760.30078125,686.1920166015625,0.3181990087032318,,,
2017-12-17,0.3867749869823456,,,,19475.80078125,696.2369995117188,0.3418479859828949,,,
2017-12-18,0.5119389891624451,,,,19106.400390625,721.7319946289062,0.41826900839805603,,,
2017-12-19,0.5202680230140686,,,,19118.30078125,793.9010009765625,0.43107500672340393,,,
2017-12-20,0.5337049961090088,,,,17760.30078125,827.5159912109375,0.4387289881706238,,,
2017-12-21,0.49004900455474854,,,,16642.400390625,820.2360229492188,0.37856200337409973,,,
2017-12-22,0.47897401452064514,,,,15898.0,822.6430053710938,0.42764800786972046,,,
2017-12-23,0.4144200086593628,,,,13948.7001953125,681.3159790039062,0.4392719864845276,,,
2017-12-24,0.41666099429130554,,,,14608.2001953125,721.7689819335938,0.5845620036125183,,,
2017-12-25,0.39232999086380005,,,,13995.900390625,698.8699951171875,0.5493370294570923,,,
2017-12-26,0.4135729968547821,,,,14036.599609375,763.3699951171875,0.506289005279541,,,
2017-12-27,0.4271070063114166,,,,16163.5,774.969970703125,0.5157099962234497,,,
2017-12-28,0.4120199978351593,,,,15864.099609375,762.2080078125,0.5027819871902466,,,
2017-12-29,0.41045698523521423,,,,14695.7998046875,740.3889770507812,0.5081610083580017,,,
2017-12-30,0.5283160209655762,,,,14681.900390625,753.8150024414062,0.48800399899482727,,,
2017-12-31,0.6425809860229492,,,,12897.7001953125,712.2119750976562,0.5588089823722839,,,
2018-01-01,0.7188469767570496,,,,14112.2001953125,755.7570190429688,0.6004149913787842,,,
2018-01-02,0.7246760129928589,,,,13625.0,772.3460083007812,0.7290819883346558,,,
2018-01-03,0.7796810269355774,,,,14978.2001953125,886.0,0.6697989702224731,,,
2018-01-04,1.0940300226211548,,,,15270.7001953125,961.7130126953125,0.6800940036773682,,,
2018-01-05,1.1711499691009521,,,,15477.2001953125,975.75,0.9587339758872986,,,
2018-01-06,0.996999979019165,,,,17462.099609375,995.1539916992188,0.9647960066795349,,,
2018-01-07,1.024150013923645,,,,17527.30078125,1043.010009765625,1.088320016860962,,,
2018-01-08,0.9993289709091187,,,,16476.19921875,1158.260009765625,1.2716699838638306,,,
2018-01-09,0.8981850147247314,,,,15123.7001953125,1146.0,1.378309965133667,,,
2018-01-10,0.8158720135688782,,,,14588.5,1300.3399658203125,1.2382700443267822,,,
2018-01-11,0.7915220260620117,,,,14968.2001953125,1268.0899658203125,1.1836999654769897,,,
2018-01-12,0.6957690119743347,,,,13453.900390625,1158.2900390625,1.0297499895095825,,,
2018-01-13,0.9174100160598755,,,,13952.400390625,1270.469970703125,1.0534600019454956,,,
2018-01-14,0.8819609880447388,,,,14370.7998046875,1397.47998046875,1.1064399480819702,,,
2018-01-15,0.795760989189148,,,,13767.2998046875,1365.2099609375,1.0069500207901,,,
2018-01-16,0.7806209921836853,,,,13836.099609375,1292.6300048828125,0.881771981716156,,,
2018-01-17,0.6241229772567749,,,,11431.099609375,1061.3399658203125,0.7518470287322998,,,
2018-01-18,0.6312950253486633,,,,11198.7998046875,1016.4400024414062,0.7024539709091187,,,
2018-01-19,0.6495440006256104,,,,11429.7998046875,1028.8199462890625,0.7391700148582458,,,
2018-01-20,0.6565639972686768,,,,11656.2001953125,1044.949951171875,0.8206740021705627,,,
2018-01-21,0.7063909769058228,,,,12889.2001953125,1155.6800537109375,1.195639967918396,,,
2018-01-22,0.6149830222129822,,,,11633.099609375,1055.3499755859375,0.9057940244674683,,,
2018-01-23,0.5665370225906372,,,,10944.5,1004.1699829101562,0.8022350072860718,,,
2018-01-24,0.5633689761161804,,,,10903.400390625,987.4769897460938,0.7988479733467102,,,
2018-01-25,0.6293370127677917,,,,11421.7001953125,1063.219970703125,0.8003829717636108,,,
2018-01-26,0.6339030265808105,,,,11256.0,1052.699951171875,0.7568110227584839,,,
2018-01-27,0.6234769821166992,,,,11174.900390625,1055.75,0.7109609842300415,,,
2018-01-28,0.6205599904060364,,,,11475.2998046875,1111.780029296875,0.789529025554657,,,
2018-01-29,0.6693729758262634,,,,11755.5,1246.699951171875,0.7567989826202393,,,
2018-01-30,0.6247990131378174,,,,11306.7998046875,1184.1300048828125,0.7000049948692322,,,
2018-01-31,0.5275980234146118,,,,10108.2001953125,1071.0899658203125,0.5988720059394836,,,
2018-02-01,0.5159119963645935,,,,10237.2998046875,1119.3699951171875,0.6199589967727661,,,
2018-02-02,0.4194599986076355,,,,9142.2802734375,1035.77001953125,0.5184400081634521,,,
2018-02-03,0.40096500515937805,,,,8852.1201171875,919.2109985351562,0.5001170039176941,,,
2018-02-04,0.4338650107383728,,,,9175.7001953125,964.6669921875,0.5186120271682739,,,
2018-02-05,0.38504400849342346,,,,8270.5400390625,834.9580078125,0.43015798926353455,,,
2018-02-06,0.3312090039253235,,,,7051.75,707.7369995117188,0.34370699524879456,,,
2018-02-07,0.36726701259613037,,,,7755.490234375,790.427978515625,0.4258129894733429,,,
2018-02-08,0.3444640040397644,,,,7637.85986328125,755.843017578125,0.37552401423454285,,,
2018-02-09,0.35284799337387085,,,,8271.83984375,818.47998046875,0.4120280146598816,,,
2018-02-10,0.3866710066795349,,,,8720.080078125,882.4669799804688,0.4355030059814453,,,
2018-02-11,0.40510401129722595,,,,8616.1298828125,859.2880249023438,0.4197160005569458,,,
2018-02-12,0.37259501218795776,,,,8141.43017578125,817.5079956054688,0.4175409972667694,,,
2018-02-13,0.383435994386673,,,,8926.7197265625,869.2930297851562,0.48892998695373535,,,
2018-02-14,0.3737660050392151,,,,8599.919921875,844.2789916992188,0.5642049908638,,,
2018-02-15,0.3946709930896759,,,,9488.3203125,923.72802734375,0.568244993686676,,,
2018-02-16,0.4101420044898987,,,,10135.7001953125,934.7860107421875,0.5618029832839966,,,
2018-02-17,0.40240299701690674,,,,10207.5,944.7479858398438,0.6443390250205994,,,
2018-02-18,0.41835498809814453,,,,11123.400390625,973.3489990234375,0.6766639947891235,,,
2018-02-19,0.386929988861084,,,,10552.599609375,921.6680297851562,0.7600640058517456,,,
2018-02-20,0.3909420073032379,,,,11231.7998046875,943.5670166015625,0.7712590098381042,,,
2018-02-21,0.37559300661087036,,,,11372.2001953125,894.135009765625,0.6953639984130859,,,
2018-02-22,0.362650990486145,,,,10660.400390625,849.2620239257812,0.6547939777374268,,,
2018-02-23,0.3347580134868622,,,,9937.0703125,811.5850219726562,0.6012139916419983,,,
2018-02-24,0.34366801381111145,,,,10287.7001953125,861.593017578125,0.6760259866714478,,,
2018-02-25,0.3221519887447357,,,,9796.419921875,839.458984375,0.6460130214691162,,,
2018-02-26,0.3452720046043396,,,,9669.4296875,845.2780151367188,0.6727510094642639,,,
2018-02-27,0.33913201093673706,,,,10393.900390625,870.364990234375,0.691860020160675,,,
2018-02-28,0.3344860076904297,,,,10687.2001953125,877.9340209960938,0.7241430282592773,,,
2018-03-01,0.3119730055332184,,,,10385.0,856.0120239257812,0.662293016910553,,,
2018-03-02,0.304423987865448,,,,10977.400390625,871.7639770507812,0.6616629958152771,,,
2018-03-03,0.2929520010948181,,,,11101.900390625,856.7109985351562,0.6521530151367188,,,
2018-03-04,0.2962850034236908,,,,11497.400390625,856.1859741210938,0.6292179822921753,,,
2018-03-05,0.2998969852924347,,,,11532.400390625,866.8460083007812,0.594186007976532,,,
2018-03-06,0.29594698548316956,,,,11500.099609375,853.8170166015625,0.5836899876594543,,,
2018-03-07,0.2846739888191223,,,,10803.900390625,816.27099609375,0.5338349938392639,,,
2018-03-08,0.2481600046157837,,,,9951.4404296875,752.5700073242188,0.5174729824066162,,,
2018-03-09,0.22128599882125854,,,,9414.6904296875,702.197021484375,0.48542699217796326,,,
2018-03-10,0.22521600127220154,,,,9350.58984375,730.1599731445312,0.47870099544525146,,,
2018-03-11,0.20972099900245667,,,,8852.7802734375,685.31201171875,0.46566900610923767,,,
2018-03-12,0.22410400211811066,,,,9602.9296875,724.406005859375,0.5109909772872925,,,
2018-03-13,0.22311000525951385,,,,9173.0400390625,698.1530151367188,0.5075049996376038,,,
2018-03-14,0.22342999279499054,,,,9214.650390625,691.218994140625,0.566199004650116,,,
2018-03-15,0.19875499606132507,,,,8290.759765625,614.8389892578125,0.44263601303100586,,,
2018-03-16,0.18678799271583557,,,,8322.91015625,611.7780151367188,0.4179989993572235,,,
2018-03-17,0.1787700057029724,,,,8321.91015625,601.677978515625,0.4239940047264099,,,
2018-03-18,0.15393100678920746,,,,7890.52001953125,551.6400146484375,0.37233200669288635,,,
2018-03-19,0.16074900329113007,,,,8344.1201171875,546.6259765625,0.3711020052433014,,,
2018-03-20,0.19344699382781982,,,,8619.669921875,556.7219848632812,0.3874160051345825,,,
2018-03-21,0.2053149938583374,,,,8937.48046875,559.0999755859375,0.3924590051174164,,,
2018-03-22,0.2154030054807663,,,,8939.4404296875,562.10302734375,0.4446460008621216,,,
2018-03-23,0.20229800045490265,,,,8736.25,539.864013671875,0.41988900303840637,,,
2018-03-24,0.1888439953327179,,,,8901.9501953125,542.572021484375,0.4143419861793518,,,
2018-03-25,0.18839600682258606,,,,8612.8095703125,522.7030029296875,0.41034600138664246,,,
2018-03-26,0.18396000564098358,,,,8498.4697265625,524.2869873046875,0.4057449996471405,,,
2018-03-27,0.16821500658988953,,,,8200.0,489.5899963378906,0.37122800946235657,,,
2018-03-28,0.15519599616527557,,,,7836.830078125,450.2909851074219,0.3436329960823059,,,
2018-03-29,0.16014300286769867,,,,7979.06982421875,448.07501220703125,0.35272499918937683,,,
2018-03-30,0.14665399491786957,,,,7171.4501953125,385.9049987792969,0.28045499324798584,,,
2018-03-31,0.14711500704288483,,,,6892.47998046875,395.0039978027344,0.2867720127105713,,,
2018-04-01,0.15659700334072113,,,,7003.06005859375,397.2539978027344,0.2800869941711426,,,
2018-04-02,0.1516910046339035,,,,6844.85986328125,379.6990051269531,0.2628990113735199,,,
2018-04-03,0.15786400437355042,,,,7102.259765625,387.31201171875,0.2739579975605011,,,
2018-04-04,0.17115800082683563,,,,7456.41015625,416.4849853515625,0.29532501101493835,,,
2018-04-05,0.15559199452400208,,,,6848.64990234375,379.9469909667969,0.2890630066394806,,,
2018-04-06,0.14839400351047516,,,,6815.9599609375,382.7309875488281,0.28523901104927063,,,
2018-04-07,0.14488500356674194,,,,6630.509765625,370.3800048828125,0.2750590145587921,,,
2018-04-08,0.148825004696846,,,,6919.97998046875,385.7430114746094,0.3062399923801422,,,
2018-04-09,0.15709400177001953,,,,7044.31982421875,400.85699462890625,0.3280470073223114,,,
2018-04-10,0.15323999524116516,,,,6795.43994140625,399.4110107421875,0.3183949887752533,,,
2018-04-11,0.15676100552082062,,,,6843.47021484375,415.02398681640625,0.35648199915885925,,,
2018-04-12,0.1667570024728775,,,,6955.3798828125,430.1610107421875,0.3581070005893707,,,
2018-04-13,0.21163199841976166,,,,7901.08984375,493.1600036621094,0.3872930109500885,,,
2018-04-14,0.1986750066280365,,,,7874.669921875,492.5799865722656,0.3800399899482727,,,
2018-04-15,0.20138899981975555,,,,7999.330078125,502.8800048828125,0.3945150077342987,,,
2018-04-16,0.22188900411128998,,,,8337.5703125,532.073974609375,0.42427998781204224,,,
2018-04-17,0.25508999824523926,,,,8071.66015625,511.1449890136719,0.40959298610687256,,,
2018-04-18,0.24273400008678436,,,,7944.43017578125,503.3089904785156,0.4180920124053955,,,
2018-04-19,0.26749300956726074,,,,8159.27001953125,524.0380249023438,0.4464460015296936,,,
2018-04-20,0.27098599076271057,,,,8286.8798828125,567.989013671875,0.48310500383377075,,,
2018-04-21,0.30229198932647705,,,,8848.7900390625,616.0040283203125,0.48238399624824524,,,
2018-04-22,0.28748801350593567,,,,8925.0595703125,606.1190185546875,0.49173200130462646,,,
2018-04-23,0.28555798530578613,,,,8794.3896484375,621.198974609375,0.4995889961719513,,,
2018-04-24,0.28853899240493774,,,,8934.33984375,643.3980102539062,0.49222201108932495,,,
2018-04-25,0.3128049969673157,,,,9701.0302734375,707.06201171875,0.5330489873886108,,,
2018-04-26,0.27079498767852783,,,,8867.3203125,618.0789794921875,0.4378179907798767,,,
2018-04-27,0.29458901286125183,,,,9290.6298828125,662.1090087890625,0.49038800597190857,,,
2018-04-28,0.2871299982070923,,,,8939.26953125,644.64599609375,0.45213499665260315,,,
2018-04-29,0.3606700003147125,,,,9346.41015625,683.9119873046875,0.4840390086174011,,,
2018-04-30,0.3642970025539398,,,,9426.1103515625,689.760986328125,0.5188459753990173,,,
2018-05-01,0.34295299649238586,,,,9251.4697265625,670.4630126953125,0.546737015247345,,,
2018-05-02,0.35760200023651123,,,,9104.599609375,674.0750122070312,0.5488070249557495,,,
2018-05-03,0.3719260096549988,,,,9233.9697265625,686.5910034179688,0.5660809874534607,,,
2018-05-04,0.3707770109176636,,,,9695.5,776.7750244140625,0.5681149959564209,,,
2018-05-05,0.3613179922103882,,,,9700.2802734375,784.5830078125,0.5824339985847473,,,
2018-05-06,0.36593300104141235,,,,9845.3095703125,816.0880126953125,0.5698230266571045,,,
2018-05-07,0.349947988986969,,,,9645.669921875,793.3389892578125,0.5391510128974915,,,
2018-05-08,0.3355950117111206,,,,9380.8701171875,755.0089721679688,0.5753980278968811,,,
2018-05-09,0.3284260034561157,,,,9223.73046875,752.9019775390625,0.5534409880638123,,,
2018-05-10,0.3238790035247803,,,,9325.9599609375,752.5789794921875,0.5407559871673584,,,
2018-05-11,0.2967970073223114,,,,9052.9599609375,727.0130004882812,0.5285530090332031,,,
2018-05-12,0.2626489996910095,,,,8441.4404296875,679.8770141601562,0.46558699011802673,,,
2018-05-13,0.27164000272750854,,,,8515.490234375,687.1749877929688,0.46381500363349915,,,
2018-05-14,0.28585198521614075,,,,8713.099609375,732.7329711914062,0.5035610198974609,,,
2018-05-15,0.2742690145969391,,,,8705.1904296875,731.1430053710938,0.5171170234680176,,,
2018-05-16,0.25908198952674866,,,,8504.41015625,708.0869750976562,0.5040689706802368,,,
2018-05-17,0.25735199451446533,,,,8370.0498046875,708.718017578125,0.4809570014476776,,,
2018-05-18,0.2428160011768341,,,,8091.830078125,672.1019897460938,0.44319799542427063,,,
2018-05-19,0.24619899690151215,,,,8255.73046875,695.072021484375,0.45688799023628235,,,
2018-05-20,0.2431430071592331,,,,8246.990234375,697.9229736328125,0.45405998826026917,,,
2018-05-21,0.25613000988960266,,,,8522.330078125,717.1929931640625,0.45327600836753845,,,
2018-05-22,0.24939699470996857,,,,8419.8701171875,700.177978515625,0.42454400658607483,,,
2018-05-23,0.22439299523830414,,,,8037.080078125,646.6699829101562,0.3767949938774109,,,
2018-05-24,0.20332400500774384,,,,7561.1201171875,584.5360107421875,0.3475010097026825,,,
2018-05-25,0.20905999839305878,,,,7592.2998046875,602.1400146484375,0.361845999956131,,,
2018-05-26,0.19976100325584412,,,,7486.47998046875,587.426025390625,0.3429050147533417,,,
2018-05-27,0.1963540017604828,,,,7362.080078125,588.52001953125,0.36461299657821655,,,
2018-05-28,0.1936960071325302,,,,7371.31005859375,573.0449829101562,0.34545400738716125,,,
2018-05-29,0.17547500133514404,,,,7129.4599609375,516.1480102539062,0.31600499153137207,,,
2018-05-30,0.203685000538826,,,,7469.72998046875,566.8300170898438,0.35170701146125793,,,
2018-05-31,0.2103929966688156,,,,7406.14990234375,558.4970092773438,0.33601099252700806,,,
2018-06-01,0.22453300654888153,,,,7500.7001953125,578.6719970703125,0.34439098834991455,,,
