Date,ADA-USD,ATOM-USD,AVAX-USD,AXS-USD,BTC-USD,ETH-USD,LINK-USD,LUNA1-USD,MATIC-USD,SOL-USD
2018-03-03,0.29250699281692505,,,,11002.400390625,855.2069702148438,0.6153370141983032,,,
2018-03-04,0.28619301319122314,,,,11136.099609375,840.280029296875,0.5746300220489502,,,
2018-03-05,0.29105499386787415,,,,11443.900390625,853.52001953125,0.5763729810714722,,,
2018-03-06,0.2839930057525635,,,,10694.2998046875,809.9310302734375,0.5290830135345459,,,
2018-03-07,0.23625600337982178,,,,9692.1201171875,726.5469970703125,0.45562100410461426,,,
2018-03-08,0.22113099694252014,,,,9335.8701171875,696.1690063476562,0.4613710045814514,,,
2018-03-09,0.19180400669574738,,,,8513.0302734375,648.1069946289062,0.43148499727249146,,,
2018-03-10,0.20885899662971497,,,,8828.4697265625,682.6950073242188,0.4660539925098419,,,
2018-03-11,0.19815300405025482,,,,8607.1201171875,668.1229858398438,0.4468660056591034,,,
2018-03-12,0.21965399384498596,,,,8956.4296875,683.2680053710938,0.4962399899959564,,,
2018-03-13,0.2154020071029663,,,,8958.1904296875,682.3499755859375,0.5047709941864014,,,
2018-03-14,0.19600500166416168,,,,8068.58984375,594.0999755859375,0.4317770004272461,,,
2018-03-15,0.17248499393463135,,,,7783.0498046875,579.5050048828125,0.3960930109024048,,,
2018-03-16,0.17505699396133423,,,,8005.31005859375,587.8619995117188,0.41601499915122986,,,
2018-03-17,0.15313200652599335,,,,7812.81982421875,549.0960083007812,0.36673399806022644,,,
2018-03-18,0.12704600393772125,,,,7397.990234375,460.0880126953125,0.2841840088367462,,,
2018-03-19,0.15693500638008118,,,,8182.39990234375,519.1229858398438,0.3531990051269531,,,
2018-03-20,0.180294007062912,,,,8389.8896484375,521.2039794921875,0.3610590100288391,,,
2018-03-21,0.201447993516922,,,,8846.330078125,550.572021484375,0.3900600075721741,,,
2018-03-22,0.19213199615478516,,,,8564.900390625,523.0889892578125,0.39070799946784973,,,
2018-03-23,0.18142400681972504,,,,8360.6201171875,512.1270141601562,0.37922000885009766,,,
2018-03-24,0.18301700055599213,,,,8665.7001953125,526.0800170898438,0.4019179940223694,,,
2018-03-25,0.18170000612735748,,,,8449.099609375,515.6589965820312,0.39378800988197327,,,
2018-03-26,0.1611279994249344,,,,7921.43017578125,470.44000244140625,0.34695398807525635,,,
2018-03-27,0.15016399323940277,,,,7797.27978515625,449.97100830078125,0.3372049927711487,,,
2018-03-28,0.15446500480175018,,,,7809.169921875,444.8609924316406,0.3363400101661682,,,
2018-03-29,0.1457120031118393,,,,7081.3798828125,385.81298828125,0.2756490111351013,,,
2018-03-30,0.13631699979305267,,,,6683.93017578125,368.63299560546875,0.2687450051307678,,,
2018-03-31,0.1448570042848587,,,,6863.52001953125,392.9530029296875,0.27854299545288086,,,
2018-04-01,0.14134299755096436,,,,6526.8701171875,363.80499267578125,0.24456700682640076,,,
2018-04-02,0.14858999848365784,,,,6816.580078125,377.5929870605469,0.25988200306892395,,,
2018-04-03,0.15525400638580322,,,,7072.490234375,383.5320129394531,0.26995399594306946,,,
2018-04-04,0.1536259949207306,,,,6803.8798828125,375.30999755859375,0.26906099915504456,,,
2018-04-05,0.14374199509620667,,,,6644.7998046875,369.8160095214844,0.2723810076713562,,,
2018-04-06,0.14182999730110168,,,,6575.0,366.9110107421875,0.27079901099205017,,,
2018-04-07,0.14382900297641754,,,,6630.509765625,369.9360046386719,0.2750129997730255,,,
2018-04-08,0.148825004696846,,,,6919.97998046875,385.60198974609375,0.3002530038356781,,,
2018-04-09,0.14747799932956696,,,,6661.990234375,390.6099853515625,0.3000989854335785,,,
2018-04-10,0.1493159979581833,,,,6704.14990234375,393.8789978027344,0.31307899951934814,,,
2018-04-11,0.15407900512218475,,,,6817.58984375,412.47100830078125,0.3526020050048828,,,
2018-04-12,0.16452999413013458,,,,6806.509765625,417.4129943847656,0.3397510051727295,,,
2018-04-13,0.19656699895858765,,,,7758.93017578125,482.65899658203125,0.3743650019168854,,,
2018-04-14,0.19470800459384918,,,,7846.0,488.27899169921875,0.37496399879455566,,,
2018-04-15,0.19993999600410461,,,,7999.330078125,502.8800048828125,0.3945150077342987,,,
2018-04-16,0.2118079960346222,,,,7925.72998046875,500.25,0.3958530128002167,,,
2018-04-17,0.2427709996700287,,,,7881.72021484375,502.5639953613281,0.40759798884391785,,,
2018-04-18,0.24273400008678436,,,,7886.009765625,503.0450134277344,0.4180920124053955,,,
2018-04-19,0.2608180046081543,,,,8138.77978515625,523.2620239257812,0.44575899839401245,,,
2018-04-20,0.26969701051712036,,,,8244.5400390625,560.2830200195312,0.4632200002670288,,,
2018-04-21,0.2726840078830719,,,,8652.150390625,578.5499877929688,0.4375630021095276,,,
2018-04-22,0.28076499700546265,,,,8779.6103515625,593.8690185546875,0.48489901423454285,,,
2018-04-23,0.2835580110549927,,,,8788.8095703125,621.0349731445312,0.49107998609542847,,,
2018-04-24,0.2873310148715973,,,,8927.830078125,643.3980102539062,0.49222201108932495,,,
2018-04-25,0.26516398787498474,,,,8799.83984375,600.2119750976562,0.4205169975757599,,,
2018-04-26,0.2598649859428406,,,,8727.08984375,604.0070190429688,0.42705801129341125,,,
2018-04-27,0.28778600692749023,,,,8987.0498046875,647.031982421875,0.452004998922348,,,
2018-04-28,0.2871299982070923,,,,8931.990234375,644.64599609375,0.44889000058174133,,,
2018-04-29,0.3475080132484436,,,,9193.7099609375,670.5130004882812,0.4840390086174011,,,
2018-04-30,0.33662500977516174,,,,9166.8095703125,666.1170043945312,0.5016239881515503,,,
2018-05-01,0.32370099425315857,,,,8891.0498046875,637.5399780273438,0.5136020183563232,,,
2018-05-02,0.34932398796081543,,,,9015.1396484375,667.4199829101562,0.5422670245170593,,,
2018-05-03,0.3687889873981476,,,,9188.150390625,686.5910034179688,0.553803026676178,,,
2018-05-04,0.3508419990539551,,,,9585.9599609375,762.6320190429688,0.5456820130348206,,,
2018-05-05,0.36096200346946716,,,,9695.1201171875,784.2369995117188,0.5685809850692749,,,
2018-05-06,0.3414669930934906,,,,9465.25,764.8829956054688,0.5157150030136108,,,
2018-05-07,0.3235059976577759,,,,9231.5302734375,710.177978515625,0.5172460079193115,,,
2018-05-08,0.3230710029602051,,,,9127.76953125,728.1290283203125,0.5504720211029053,,,
2018-05-09,0.30445799231529236,,,,9031.6201171875,718.4719848632812,0.5187399983406067,,,
2018-05-10,0.2963170111179352,,,,9040.51953125,726.6640014648438,0.5260810256004333,,,
2018-05-11,0.2481369972229004,,,,8394.4599609375,669.8250122070312,0.46332401037216187,,,
2018-05-12,0.24127799272537231,,,,8223.5,644.0659790039062,0.43591201305389404,,,
2018-05-13,0.2643609941005707,,,,8395.1201171875,675.3189697265625,0.46199798583984375,,,
2018-05-14,0.26108598709106445,,,,8367.9697265625,695.7919921875,0.4671519994735718,,,
2018-05-15,0.2576969861984253,,,,8456.4501953125,700.9949951171875,0.5027599930763245,,,
2018-05-16,0.24371999502182007,,,,8175.490234375,682.541015625,0.47394999861717224,,,
2018-05-17,0.24219399690628052,,,,8054.1201171875,668.833984375,0.439750999212265,,,
2018-05-18,0.23478099703788757,,,,7974.81982421875,663.8090209960938,0.4310329854488373,,,
2018-05-19,0.2389339953660965,,,,8183.35009765625,686.791015625,0.4468570053577423,,,
2018-05-20,0.24097399413585663,,,,8205.240234375,692.6690063476562,0.44730401039123535,,,
2018-05-21,0.2471340000629425,,,,8365.1201171875,692.4940185546875,0.42235898971557617,,,
2018-05-22,0.22340799868106842,,,,8004.580078125,644.0260009765625,0.3759379982948303,,,
2018-05-23,0.19879800081253052,,,,7507.8798828125,572.9520263671875,0.3252210021018982,,,
2018-05-24,0.19310900568962097,,,,7331.14013671875,557.2059936523438,0.32701998949050903,,,
2018-05-25,0.19731999933719635,,,,7392.64990234375,575.6240234375,0.33758801221847534,,,
2018-05-26,0.1958950012922287,,,,7349.1201171875,583.5120239257812,0.3410860002040863,,,
2018-05-27,0.1923220008611679,,,,7270.9599609375,562.8660278320312,0.33932700753211975,,,
2018-05-28,0.174002006649971,,,,7100.89013671875,512.552001953125,0.31237998604774475,,,
2018-05-29,0.17415300011634827,,,,7090.68017578125,516.1480102539062,0.3075689971446991,,,
2018-05-30,0.2011840045452118,,,,7313.60009765625,545.4310302734375,0.33225899934768677,,,
2018-05-31,0.20620499551296234,,,,7361.1298828125,557.0659790039062,0.33181700110435486,,,
